date,kmtotal,kmopen,pistastotal,pistasopen,espesormin,espesormax,calidadnieve,kmprocessed,pistasprocessed,minprocessed,maxprocessed,idestado,name,Pista_total,Piste_verdi,Piste_blu,Piste_rosse,Piste_nere,Impianti_risalita,Capacità,Quota_max,Quota_min,Snowpark,Area_gare,Slalom,Superpipe,Scii_notte,Area_bambini,Prezzo_skipass,Prezzo_noleggio,Prezzo_scuola,espesor_medio,indice_tecnico
2025-04-10,145.0,87.0,146,72.0,30.0,130.0,Dura/Primavera,87.0,72.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6275785363285363
2025-04-11,145.0,83.0,146,63.0,30.0,130.0,Dura/Primavera,83.0,63.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6775785363285364
2025-04-12,145.0,76.0,146,58.0,30.0,130.0,Dura/Primavera,76.0,58.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6275785363285363
2025-04-13,145.0,75.0,146,57.0,20.0,130.0,Húmeda/Primavera,75.0,57.0,20.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2025-04-14,145.0,63.0,146,50.0,20.0,120.0,Húmeda,63.0,50.0,20.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2025-04-15,145.0,63.0,146,49.0,20.0,120.0,Dura/Húmeda,63.0,49.0,20.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6218642506142507
2025-04-16,145.0,58.0,146,46.0,20.0,120.0,Dura/Primavera,58.0,46.0,20.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2025-04-17,145.0,60.0,146,46.0,20.0,130.0,Polvo/Primavera,60.0,46.0,20.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2025-04-18,145.0,58.0,146,45.0,20.0,130.0,Dura/Primavera,58.0,45.0,20.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2025-04-19,145.0,46.0,146,37.0,20.0,130.0,Húmeda/Primavera,46.0,37.0,20.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2025-04-20,145.0,58.0,146,44.0,20.0,130.0,Húmeda/Primavera,58.0,44.0,20.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6247213934713935
2025-04-21,145.0,35.0,146,26.0,0.0,130.0,Dura/Primavera,35.0,26.0,0.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,65.0,0.6690071077571078
2025-04-22,145.0,35.0,146,25.0,25.0,110.0,Dura/Primavera,35.0,25.0,25.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,67.5,0.6204356791856792
2025-04-23,145.0,35.0,146,25.0,25.0,110.0,Dura/Primavera,35.0,25.0,25.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,67.5,0.6704356791856793
2025-04-24,145.0,34.0,146,25.0,25.0,110.0,Dura/Primavera,34.0,25.0,25.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,67.5,0.6704356791856793
2025-04-25,145.0,27.0,146,19.0,25.0,100.0,Dura/Primavera,27.0,19.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-04-26,145.0,27.0,146,20.0,25.0,100.0,Húmeda,27.0,20.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-04-27,145.0,27.0,146,20.0,25.0,100.0,Polvo/Dura,27.0,20.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2025-04-28,145.0,0.0,146,0.0,0.0,0.0,0,27.0,20.0,25.0,100.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-04-29,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-04-30,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-01,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-02,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-03,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2025-05-04,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6018642506142506
2025-05-05,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-06,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-07,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-08,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-09,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2025-05-10,145.0,0.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2021-11-20,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-21,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-22,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-23,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-24,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-25,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.4883865683865684
2021-11-26,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.4883865683865684
2021-11-27,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-28,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-29,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-11-30,100.5,0.0,112,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,0.0,0.5383865683865684
2021-12-01,100.5,19.5,112,23.0,40.0,120.0,Polvo,19.5,23.0,40.0,120.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,80.0,0.5841008541008541
2021-12-02,100.5,51.0,112,59.0,50.0,160.0,Polvo,51.0,59.0,50.0,160.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,105.0,0.5983865683865683
2021-12-03,100.5,42.0,112,49.0,50.0,160.0,Polvo,42.0,49.0,50.0,160.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,105.0,0.5783865683865684
2021-12-04,100.5,72.5,112,81.0,60.0,160.0,Polvo/Húmeda,72.5,81.0,60.0,160.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,110.0,0.5812437112437113
2021-12-05,100.5,8.0,112,12.0,80.0,175.0,Polvo,8.0,12.0,80.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,127.5,0.6112437112437112
2021-12-06,100.5,29.5,112,37.0,80.0,185.0,Polvo,29.5,37.0,80.0,185.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,132.5,0.5841008541008542
2021-12-07,100.5,66.0,112,66.0,60.0,185.0,Polvo/Dura,66.0,66.0,60.0,185.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,122.5,0.5783865683865684
2021-12-08,100.5,53.0,112,56.0,60.0,185.0,Polvo,53.0,56.0,60.0,185.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,122.5,0.5883865683865684
2021-12-09,100.5,48.0,112,49.0,80.0,210.0,Polvo,48.0,49.0,80.0,210.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,145.0,0.6012437112437113
2021-12-10,100.5,10.0,112,17.0,80.0,210.0,Polvo/Húmeda,10.0,17.0,80.0,210.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,145.0,0.6012437112437113
2021-12-11,100.5,21.0,112,33.0,90.0,210.0,Polvo,21.0,33.0,90.0,210.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,150.0,0.5941008541008541
2021-12-12,100.5,72.5,112,71.0,105.0,240.0,Polvo,72.5,71.0,105.0,240.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,172.5,0.606957996957997
2021-12-13,100.5,48.0,112,57.0,100.0,220.0,Polvo/Dura,48.0,57.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-14,100.5,67.0,112,75.0,100.0,220.0,Polvo/Dura,67.0,75.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-15,100.5,73.5,112,82.0,100.0,220.0,Polvo/Dura,73.5,82.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-16,100.5,73.5,112,82.0,100.0,220.0,Polvo/Dura,73.5,82.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-17,100.5,77.5,112,89.0,100.0,220.0,Polvo/Dura,77.5,89.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5798151398151399
2021-12-18,100.5,77.5,112,90.0,100.0,220.0,Polvo/Dura,77.5,90.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-19,100.5,83.5,112,93.0,100.0,220.0,Polvo/Dura,83.5,93.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5998151398151399
2021-12-20,100.5,78.0,112,91.0,100.0,220.0,Polvo/Dura,78.0,91.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.5798151398151399
2021-12-21,100.5,81.5,112,93.0,100.0,220.0,Polvo/Dura,81.5,93.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.6298151398151399
2021-12-22,100.5,83.0,112,94.0,100.0,220.0,Polvo/Dura,83.0,94.0,100.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,160.0,0.6298151398151399
2021-12-23,100.5,81.5,112,94.0,90.0,220.0,Polvo/Dura,81.5,94.0,90.0,220.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,155.0,0.606957996957997
2021-12-24,100.5,77.0,112,91.0,80.0,200.0,Húmeda,77.0,91.0,80.0,200.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2021-12-25,100.5,0.0,112,0.0,80.0,180.0,0,77.0,91.0,80.0,200.0,2.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,130.0,0.6126722826722828
2021-12-26,100.5,83.5,112,95.0,80.0,180.0,Dura/Primavera,83.5,95.0,80.0,180.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,130.0,0.6426722826722827
2021-12-27,100.5,79.0,112,95.0,75.0,175.0,Húmeda,79.0,95.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5898151398151399
2021-12-28,100.5,85.5,112,99.0,75.0,175.0,Húmeda,85.5,99.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.6098151398151399
2021-12-29,100.5,85.5,112,99.0,75.0,175.0,Húmeda,85.5,99.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.6098151398151399
2021-12-30,100.5,81.5,112,94.0,75.0,175.0,Dura,81.5,94.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5798151398151399
2021-12-31,100.5,81.0,112,94.0,75.0,175.0,Dura,81.0,94.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.6098151398151399
2022-01-01,100.5,82.5,112,95.0,75.0,175.0,Dura/Primavera,82.5,95.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.6098151398151399
2022-01-02,100.5,79.5,112,94.0,75.0,175.0,Dura/Primavera,79.5,94.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5798151398151399
2022-01-03,100.5,80.0,112,95.0,75.0,175.0,Dura/Primavera,80.0,95.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5798151398151399
2022-01-04,100.5,78.0,112,93.0,75.0,175.0,Dura/Primavera,78.0,93.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5798151398151399
2022-01-05,100.5,60.5,112,76.0,75.0,175.0,Polvo/Dura,60.5,76.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.6398151398151398
2022-01-06,100.5,80.0,112,94.0,75.0,175.0,Polvo/Dura,80.0,94.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5598151398151399
2022-01-07,100.5,83.0,112,94.0,75.0,175.0,Polvo/Dura,83.0,94.0,75.0,175.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,125.0,0.5798151398151399
2022-01-08,100.5,66.0,112,80.0,85.0,185.0,Polvo/Dura,66.0,80.0,85.0,185.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,135.0,0.5855294255294256
2022-01-09,100.5,66.5,112,75.0,95.0,195.0,Polvo,66.5,75.0,95.0,195.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,145.0,0.6012437112437113
2022-01-10,100.5,6.0,112,13.0,95.0,195.0,Polvo/Húmeda,6.0,13.0,95.0,195.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,145.0,0.5612437112437113
2022-01-11,100.5,49.5,112,64.0,90.0,195.0,Dura/Húmeda,49.5,64.0,90.0,195.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,142.5,0.6198151398151399
2022-01-12,100.5,70.5,112,71.0,90.0,190.0,Polvo/Dura,70.5,71.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-13,100.5,57.0,112,62.0,90.0,190.0,Polvo/Dura,57.0,62.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5583865683865684
2022-01-14,100.5,63.5,112,70.0,90.0,190.0,Polvo/Dura,63.5,70.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5983865683865685
2022-01-15,100.5,69.5,112,81.0,90.0,190.0,Polvo/Dura,69.5,81.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5583865683865684
2022-01-16,100.5,70.0,112,82.0,90.0,190.0,Polvo/Dura,70.0,82.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-17,100.5,67.0,112,77.0,90.0,190.0,Polvo/Dura,67.0,77.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-18,100.5,68.0,112,76.0,90.0,190.0,Polvo/Dura,68.0,76.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-19,100.5,68.0,112,78.0,90.0,190.0,Polvo/Dura,68.0,78.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5783865683865684
2022-01-20,100.5,69.5,112,81.0,90.0,190.0,Polvo/Dura,69.5,81.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5683865683865684
2022-01-21,100.5,66.5,112,78.0,90.0,190.0,Polvo/Dura,66.5,78.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-22,100.5,71.0,112,83.0,90.0,190.0,Polvo/Dura,71.0,83.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-23,100.5,72.0,112,84.0,90.0,190.0,Polvo/Dura,72.0,84.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-24,100.5,69.5,112,80.0,90.0,190.0,Polvo/Dura,69.5,80.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5783865683865684
2022-01-25,100.5,69.0,112,82.0,90.0,190.0,Polvo/Dura,69.0,82.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-26,100.5,69.0,112,80.0,90.0,190.0,Polvo/Dura,69.0,80.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-27,100.5,68.0,112,80.0,90.0,190.0,Polvo/Dura,68.0,80.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-01-28,100.5,68.0,112,80.0,90.0,190.0,Polvo/Dura,68.0,80.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-29,100.5,70.0,112,83.0,90.0,190.0,Polvo/Dura,70.0,83.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-30,100.5,70.0,112,83.0,90.0,190.0,Polvo/Dura,70.0,83.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-01-31,100.5,70.0,112,83.0,90.0,190.0,Polvo/Dura,70.0,83.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-01,100.5,53.0,112,58.0,90.0,190.0,Polvo/Dura,53.0,58.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-02,100.5,64.5,112,78.0,90.0,190.0,Polvo/Dura,64.5,78.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-02-03,100.5,69.0,112,82.0,90.0,190.0,Dura,69.0,82.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-02-04,100.5,68.5,112,78.0,90.0,190.0,Dura,68.5,78.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-05,100.5,72.5,112,85.0,90.0,190.0,Polvo/Dura,72.5,85.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-06,100.5,75.5,112,87.0,90.0,195.0,Polvo/Dura,75.5,87.0,90.0,195.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,142.5,0.5898151398151399
2022-02-07,100.5,69.0,112,81.0,90.0,190.0,Polvo/Dura,69.0,81.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
2022-02-08,100.5,71.0,112,83.0,90.0,190.0,Dura,71.0,83.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5983865683865685
2022-02-09,100.5,73.0,112,86.0,90.0,190.0,Dura,73.0,86.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-10,100.5,60.0,112,75.0,90.0,190.0,Dura,60.0,75.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.6183865683865684
2022-02-11,100.5,76.5,112,88.0,90.0,190.0,Dura,76.5,88.0,90.0,190.0,1.0,Astun-Candanchu,116,16,33,37,30,37,41700,2400,1530,1,2,1,1,0.0,3,56,27,55,140.0,0.5883865683865684
